      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.585083     30.000     29.780   4.009320   4.011006    14.2778    14.2892    14.2735    14.2849    81.6341     0.8117     4.2415     2.3402     2.3401     3.0371     0.1415  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.86150  100.27309    33.0345    33.0402    24.6115    24.6136         17 0.0000e+00
 274.585114     31.000     30.790   3.954278   3.957451    13.7537    13.7827    13.7494    13.7783    81.7833     0.8044     4.2491     2.3409     2.3407     3.1826     0.1473  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9975    5.91809  100.13061    32.9745    32.9791    24.6734    24.6710         25 0.0000e+00
 274.585144     32.000     31.763   3.911453   3.912482    13.3198    13.3255    13.3154    13.3212    81.8501     0.8012     4.2526     2.3321     2.3319     3.0196     0.1408  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.93034   99.43658    32.9489    32.9535    24.7416    24.7441         41 0.0000e+00
 274.585175     33.000     32.759   3.903767   3.903973    13.2248    13.2261    13.2203    13.2216    81.6177     0.8126     4.2407     2.3263     2.3261     2.8209     0.1328  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.93466   99.32059    32.9585    32.9593    24.7680    24.7684         32 0.0000e+00
 274.585205     34.000     33.751   3.899116   3.899445    13.1749    13.1774    13.1703    13.1728    82.2378     0.7822     4.2724     2.3246     2.3244     2.6939     0.1278  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.93960   99.30054    32.9575    32.9585    24.7772    24.7775         31 0.0000e+00
 274.585205     35.000     34.746   3.892830   3.893296    13.1133    13.1170    13.1086    13.1123    82.2508     0.7816     4.2731     2.3235     2.3233     2.7249     0.1290  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.94839   99.31750    32.9514    32.9525    24.7847    24.7849         36 0.0000e+00
 274.585236     36.000     35.735   3.884122   3.883868    13.0248    13.0223    13.0200    13.0175    82.2856     0.7799     4.2749     2.3168     2.3167     2.7922     0.1317  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.93129   98.84777    32.9456    32.9454    24.7978    24.7981         46 0.0000e+00
 274.585266     37.000     36.719   3.879549   3.879642    12.9771    12.9778    12.9722    12.9729    82.2878     0.7798     4.2750     2.3017     2.3015     2.6997     0.1280  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9972    5.88887   98.04253    32.9435    32.9437    24.8055    24.8056         29 0.0000e+00
 274.585297     38.000     37.717   3.863125   3.864034    12.8159    12.8218    12.8108    12.8168    82.3369     0.7774     4.2775     2.3015     2.3014     2.6427     0.1257  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9970    5.91637   98.16241    32.9278    32.9312    24.8250    24.8265         22 0.0000e+00
 274.585297     39.000     38.724   3.842740   3.843603    12.6102    12.6173    12.6050    12.6122    82.5098     0.7690     4.2864     2.2999     2.2998     2.6258     0.1250  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.93235   97.99879    32.9129    32.9149    24.8534    24.8535         30 0.0000e+00
