TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
292.932861	25.000	24.814	11.6058	3.828080	4.1470	0.7801	82.2821	0.3024	3.3353	2.7481	54.96	2.1383	2.1382	33.6723	4.41843	71.81104	192.408	192.408	25.6321	1494.29	1495.26	8	0.0000e+00
292.932892	26.000	25.806	11.5166	3.818913	4.1698	0.7579	82.7404	0.2764	2.9455	3.0100	60.20	2.1237	2.1236	33.6630	4.36360	70.78214	190.023	190.023	25.6414	1493.99	1495.22	7	0.0000e+00
292.932922	27.000	26.799	11.4518	3.811845	4.1988	0.7298	83.3224	0.3007	3.3106	2.6289	52.58	2.1042	2.1042	33.6521	4.31052	69.82037	187.714	187.714	25.6448	1493.77	1495.17	7	0.0000e+00
292.932953	28.000	27.791	11.4715	3.814527	4.1938	0.7347	83.2217	0.3697	4.3448	3.1319	62.64	2.0819	2.0818	33.6601	4.28270	69.40245	186.501	186.501	25.6474	1493.86	1495.12	9	0.0000e+00
292.932983	29.000	28.784	11.1578	3.782558	4.2183	0.7110	83.7147	0.2949	3.2231	3.2546	65.09	2.0555	2.0554	33.6304	4.12539	66.39831	179.660	179.660	25.6814	1492.75	1495.05	7	0.0000e+00
292.933014	30.000	29.776	10.9630	3.764535	4.2401	0.6901	84.1533	0.2078	1.9167	2.5377	50.75	1.9899	1.9897	33.6294	3.91868	62.80853	170.661	170.661	25.7155	1492.08	1494.96	9	0.0000e+00
292.933044	31.000	30.769	10.9091	3.760391	4.2571	0.6739	84.4957	0.2018	1.8266	2.4404	48.81	1.9204	1.9203	33.6372	3.81132	61.01897	165.986	165.986	25.7312	1491.92	1494.86	9	0.0000e+00
292.933075	32.000	31.761	10.8766	3.758078	4.2624	0.6689	84.6016	0.1834	1.5508	2.3886	47.77	1.8927	1.8926	33.6436	3.77584	60.41153	164.441	164.441	25.7419	1491.83	1494.77	10	0.0000e+00
292.933105	33.000	32.754	10.8237	3.754019	4.2695	0.6621	84.7443	0.1832	1.5487	2.3380	46.76	1.8723	1.8722	33.6513	3.72949	59.60516	162.422	162.422	25.7573	1491.67	1494.67	9	0.0000e+00
292.933136	34.000	33.746	10.7784	3.751043	4.2640	0.6673	84.6344	0.1924	1.6866	2.7511	55.02	1.8490	1.8489	33.6628	3.66554	58.53055	159.636	159.636	25.7743	1491.54	1494.58	12	0.0000e+00
292.933167	35.000	34.739	10.7673	3.750758	4.2733	0.6585	84.8216	0.1658	1.2864	2.2276	44.55	1.8309	1.8308	33.6697	3.63674	58.05937	158.381	158.381	25.7817	1491.52	1494.49	9	0.0000e+00
292.933167	36.000	35.731	10.7548	3.750265	4.2763	0.6557	84.8816	0.1654	1.2806	2.1899	43.80	1.8237	1.8235	33.6758	3.61909	57.76439	157.612	157.612	25.7887	1491.50	1494.41	8	0.0000e+00
292.933197	37.000	36.724	10.7404	3.749394	4.2704	0.6613	84.7621	0.1617	1.2261	2.1412	42.82	1.8135	1.8133	33.6800	3.59173	57.31139	156.420	156.420	25.7945	1491.47	1494.33	11	0.0000e+00
292.933228	38.000	37.716	10.7249	3.748629	4.2670	0.6646	84.6937	0.1589	1.1836	2.1004	42.01	1.8036	1.8035	33.6862	3.56567	56.87897	155.285	155.285	25.8021	1491.44	1494.25	9	0.0000e+00
292.933258	39.000	38.709	10.7146	3.748277	4.2731	0.6587	84.8171	0.1669	1.3038	2.3279	46.56	1.7918	1.7916	33.6917	3.52832	56.27261	153.658	153.658	25.8082	1491.43	1494.18	11	0.0000e+00
292.933289	40.000	39.701	10.6674	3.743882	4.2748	0.6571	84.8513	0.1699	1.3481	1.9881	39.76	1.7799	1.7798	33.6908	3.49564	55.69462	152.236	152.236	25.8158	1491.28	1494.11	8	0.0000e+00
292.933319	41.000	40.693	10.6419	3.741869	4.2780	0.6541	84.9147	0.1556	1.1336	1.9411	38.82	1.7682	1.7680	33.6937	3.46097	55.11309	150.726	150.726	25.8225	1491.21	1494.04	9	0.0000e+00
292.933350	42.000	41.686	10.6494	3.743160	4.2769	0.6551	84.8929	0.1535	1.1031	1.9039	38.08	1.7536	1.7535	33.6993	3.43054	54.63917	149.400	149.400	25.8256	1491.26	1493.97	12	0.0000e+00
292.933380	43.000	42.678	10.6060	3.741753	4.2742	0.6576	84.8395	0.1504	1.0566	1.8557	37.11	1.7373	1.7371	33.7248	3.35315	53.36567	146.028	146.028	25.8531	1491.15	1493.91	10	0.0000e+00
292.933411	44.000	43.671	10.5962	3.741667	4.2749	0.6570	84.8531	0.1547	1.1210	2.1514	43.03	1.7094	1.7092	33.7326	3.27903	52.17744	142.799	142.799	25.8609	1491.14	1493.84	9	0.0000e+00
292.933441	45.000	44.663	10.5916	3.741619	4.2740	0.6579	84.8347	0.1606	1.2091	1.7606	35.21	1.6909	1.6908	33.7360	3.25109	51.72876	141.582	141.582	25.8643	1491.15	1493.78	11	0.0000e+00
292.933472	46.000	45.655	10.5833	3.742080	4.2729	0.6589	84.8122	0.1515	1.0722	1.7389	34.78	1.6783	1.6781	33.7478	3.21516	51.15184	140.016	140.016	25.8751	1491.15	1493.73	12	0.0000e+00
292.933502	47.000	46.648	10.5882	3.743079	4.2606	0.6706	84.5655	0.1511	1.0668	1.9418	38.84	1.6627	1.6625	33.7528	3.18138	50.62150	138.545	138.545	25.8781	1491.19	1493.67	12	0.0000e+00
292.933533	48.000	47.640	10.5976	3.744146	4.2229	0.7066	83.8078	0.1538	1.1064	1.6115	32.23	1.6555	1.6553	33.7544	3.17209	50.48428	138.140	138.140	25.8777	1491.24	1493.62	17	0.0000e+00
292.933594	49.000	48.633	10.5996	3.744728	4.1872	0.7411	83.0895	0.1513	1.0697	1.8706	37.41	1.6545	1.6544	33.7580	3.17062	50.46425	138.076	138.076	25.8802	1491.27	1493.57	12	0.0000e+00
292.933624	50.000	49.625	10.5995	3.745395	4.1427	0.7844	82.1937	0.1502	1.0523	1.4887	29.77	1.6484	1.6482	33.7644	3.14159	50.00412	136.811	136.811	25.8852	1491.29	1493.52	9	0.0000e+00
292.933777	51.000	50.617	10.6017	3.745723	4.1451	0.7820	82.2430	0.1535	1.1021	2.2859	45.72	1.6414	1.6413	33.7651	3.13271	49.86537	136.424	136.424	25.8854	1491.32	1493.48	5	0.0000e+00
