TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
287.743683	26.000	25.806	11.8881	3.853359	4.1314	0.7954	81.9678	0.3991	4.7858	2.6327	52.65	2.3417	2.3416	33.6628	4.91740	80.39319	214.132	214.132	25.5722	1495.27	1496.69	9	0.0000e+00
287.743713	27.000	26.799	11.7402	3.840503	4.1747	0.7531	82.8380	0.3579	4.1681	2.6663	53.33	2.3103	2.3103	33.6710	4.82932	78.71178	210.299	210.299	25.6062	1494.79	1496.62	7	0.0000e+00
287.743744	28.000	27.791	11.6916	3.836752	4.1887	0.7396	83.1194	0.3615	4.2221	2.2192	44.38	2.2744	2.2744	33.6780	4.74407	77.24605	206.586	206.586	25.6208	1494.65	1496.56	9	0.0000e+00
287.743774	29.000	28.784	11.6426	3.832555	4.2032	0.7256	83.4104	0.4232	5.1484	2.1773	43.55	2.2435	2.2435	33.6810	4.68109	76.14328	203.844	203.844	25.6322	1494.50	1496.49	11	0.0000e+00
287.743805	30.000	29.776	11.5500	3.824215	4.2063	0.7226	83.4731	0.2921	3.1818	2.4933	49.87	2.2137	2.2137	33.6830	4.59506	74.59876	200.099	200.099	25.6509	1494.20	1496.41	8	0.0000e+00
287.743805	31.000	30.769	11.4779	3.818112	4.2195	0.7099	83.7381	0.2833	3.0500	2.0846	41.69	2.1793	2.1792	33.6882	4.49414	72.85160	195.705	195.705	25.6682	1493.97	1496.34	9	0.0000e+00
287.743835	32.000	31.761	11.3681	3.808531	4.2257	0.7039	83.8644	0.3135	3.5029	2.0427	40.85	2.1340	2.1339	33.6936	4.36366	70.57456	190.024	190.024	25.6925	1493.61	1496.26	11	0.0000e+00
287.743866	33.000	32.754	11.2091	3.794075	4.2293	0.7005	83.9354	0.2255	2.1826	2.0032	40.06	2.0903	2.0902	33.6958	4.23498	68.26308	184.423	184.423	25.7231	1493.08	1496.17	6	0.0000e+00
287.743896	34.000	33.746	11.1528	3.789483	4.2286	0.7012	83.9212	0.2320	2.2804	1.9281	38.56	2.0459	2.0459	33.7014	4.11782	66.29704	179.321	179.321	25.7376	1492.90	1496.07	8	0.0000e+00
287.743927	35.000	34.739	11.0785	3.783061	4.2422	0.6881	84.1964	0.2451	2.4768	1.8921	37.84	2.0031	2.0030	33.7055	4.03165	64.80901	175.570	175.570	25.7542	1492.66	1495.98	9	0.0000e+00
287.743958	36.000	35.731	10.9786	3.774564	4.2325	0.6974	84.0014	0.2468	2.5022	1.8337	36.67	1.9554	1.9553	33.7124	3.88635	62.34267	169.243	169.243	25.7774	1492.34	1495.88	11	0.0000e+00
287.743988	37.000	36.724	10.8860	3.767073	4.2432	0.6871	84.2164	0.2511	2.5662	2.5173	50.35	1.9061	1.9060	33.7225	3.77051	60.36901	164.199	164.199	25.8018	1492.04	1495.78	9	0.0000e+00
287.743988	38.000	37.716	10.8120	3.761410	4.2411	0.6892	84.1737	0.2099	1.9488	1.7466	34.93	1.8662	1.8661	33.7337	3.64494	58.26997	158.731	158.731	25.8237	1491.81	1495.67	7	0.0000e+00
287.744019	39.000	38.709	10.7555	3.757468	4.2303	0.6995	83.9567	0.1892	1.6380	1.6924	33.85	1.8305	1.8303	33.7459	3.54534	56.61349	154.393	154.393	25.8432	1491.64	1495.57	6	0.0000e+00
287.744049	40.000	39.701	10.7672	3.759025	4.2245	0.7051	83.8401	0.1905	1.6568	1.9053	38.11	1.7832	1.7830	33.7503	3.45415	55.17250	150.421	150.421	25.8446	1491.70	1495.48	13	0.0000e+00
287.744080	41.000	40.693	10.7250	3.755488	4.2212	0.7082	83.7736	0.2700	2.8505	1.5823	31.65	1.7619	1.7618	33.7534	3.43192	54.76921	149.453	149.453	25.8545	1491.57	1495.38	8	0.0000e+00
287.744110	42.000	41.686	10.6470	3.749010	4.2223	0.7072	83.7943	0.2032	1.8474	1.5446	30.89	1.7391	1.7390	33.7602	3.31699	52.84879	144.449	144.449	25.8734	1491.32	1495.28	7	0.0000e+00
287.744110	43.000	42.678	10.6037	3.745436	4.2212	0.7082	83.7741	0.2405	2.4072	1.4907	29.81	1.7025	1.7023	33.7639	3.21372	51.15675	139.952	139.952	25.8839	1491.19	1495.19	8	0.0000e+00
287.744141	44.000	43.671	10.5972	3.745054	4.2221	0.7074	83.7904	0.1844	1.5655	1.4449	28.90	1.6724	1.6722	33.7657	3.17791	50.58008	138.392	138.392	25.8865	1491.19	1495.10	11	0.0000e+00
287.744171	45.000	44.663	10.5943	3.745004	4.2089	0.7201	83.5265	0.1847	1.5711	1.4032	28.06	1.6583	1.6582	33.7674	3.17358	50.50870	138.204	138.204	25.8884	1491.19	1495.01	10	0.0000e+00
287.744202	46.000	45.655	10.5485	3.740704	4.2221	0.7074	83.7906	0.1801	1.5020	1.9659	39.32	1.6527	1.6525	33.7662	3.14858	50.06097	137.116	137.116	25.8954	1491.05	1494.92	6	0.0000e+00
287.744232	47.000	46.648	10.5301	3.739411	4.2212	0.7083	83.7726	0.1847	1.5702	1.3010	26.02	1.6437	1.6435	33.7698	3.12343	49.64270	136.021	136.021	25.9014	1491.00	1494.84	9	0.0000e+00
287.744263	48.000	47.640	10.5280	3.739456	4.2188	0.7106	83.7246	0.1800	1.5003	1.2468	24.94	1.6346	1.6344	33.7718	3.10927	49.41600	135.404	135.404	25.9034	1491.01	1494.76	10	0.0000e+00
287.744263	49.000	48.633	10.5195	3.738812	4.2191	0.7103	83.7300	0.1780	1.4702	1.5768	31.54	1.6301	1.6299	33.7727	3.10241	49.29816	135.105	135.105	25.9056	1491.00	1494.68	10	0.0000e+00
287.744293	50.000	49.625	10.5068	3.737763	4.2184	0.7109	83.7165	0.1847	1.5698	1.1540	23.08	1.6269	1.6267	33.7735	3.09465	49.16165	134.767	134.767	25.9084	1490.97	1494.61	8	0.0000e+00
287.744324	51.000	50.617	10.4781	3.735115	4.2168	0.7125	83.6838	0.1873	1.6102	1.0963	21.93	1.6226	1.6224	33.7730	3.07714	48.85307	134.005	134.005	25.9131	1490.89	1494.53	8	0.0000e+00
287.744354	52.000	51.610	10.4666	3.734320	4.2196	0.7097	83.7418	0.1631	1.2472	1.0462	20.92	1.6148	1.6146	33.7753	3.05440	48.48067	133.015	133.015	25.9169	1490.87	1494.47	10	0.0000e+00
287.744385	53.000	52.602	10.4245	3.730726	4.2279	0.7018	83.9084	0.1645	1.2668	1.0025	20.05	1.6068	1.6067	33.7777	3.02614	47.98928	131.784	131.784	25.9261	1490.74	1494.40	8	0.0000e+00
287.744415	54.000	53.594	10.4161	3.730454	4.2306	0.6992	83.9619	0.1644	1.2660	0.9539	19.08	1.5929	1.5927	33.7823	2.98134	47.27162	129.833	129.833	25.9311	1490.73	1494.33	10	0.0000e+00
287.744415	55.000	54.587	10.4110	3.730656	4.2297	0.7000	83.9450	0.1645	1.2672	0.9002	18.00	1.5820	1.5818	33.7886	2.95042	46.77828	128.486	128.486	25.9369	1490.73	1494.26	7	0.0000e+00
287.744446	56.000	55.579	10.4071	3.730560	4.2286	0.7012	83.9216	0.1634	1.2516	1.2552	25.10	1.5676	1.5674	33.7909	2.90997	46.13366	126.725	126.725	25.9394	1490.74	1494.20	10	0.0000e+00
287.744476	57.000	56.572	10.3920	3.729522	4.2162	0.7131	83.6722	0.1710	1.3649	0.8007	16.01	1.5553	1.5551	33.7939	2.88749	45.76322	125.745	125.745	25.9444	1490.71	1494.14	10	0.0000e+00
287.744507	58.000	57.564	10.3321	3.724822	4.1909	0.7374	83.1648	0.1681	1.3220	0.7660	15.32	1.5429	1.5427	33.8018	2.83466	44.87007	123.445	123.445	25.9609	1490.52	1494.08	8	0.0000e+00
287.744537	59.000	58.556	10.2908	3.721716	4.1811	0.7469	82.9675	0.2016	1.8242	1.2497	24.99	1.5251	1.5249	33.8084	2.77769	43.93095	120.964	120.964	25.9732	1490.39	1494.01	8	0.0000e+00
287.744568	60.000	59.549	10.2767	3.720852	4.1676	0.7601	82.6951	0.1543	1.1145	0.6335	12.67	1.5065	1.5063	33.8124	2.73692	43.27400	119.189	119.189	25.9787	1490.36	1493.95	8	0.0000e+00
287.744598	61.000	60.541	10.2649	3.720137	4.1554	0.7719	82.4501	0.1613	1.2201	0.9241	18.48	1.4917	1.4914	33.8157	2.70524	42.76298	117.809	117.809	25.9833	1490.34	1493.89	13	0.0000e+00
287.744629	62.000	61.533	10.2386	3.718174	4.1309	0.7959	81.9569	0.1577	1.1660	0.5763	11.53	1.4797	1.4794	33.8199	2.68288	42.38659	116.835	116.835	25.9911	1490.27	1493.83	10	0.0000e+00
287.744629	63.000	62.526	10.2144	3.716375	4.1095	0.8170	81.5265	0.1620	1.2300	0.5172	10.34	1.4701	1.4699	33.8238	2.65335	41.89916	115.549	115.549	25.9983	1490.21	1493.78	8	0.0000e+00
287.744690	64.000	63.518	10.2059	3.715873	4.0974	0.8289	81.2837	0.1590	1.1855	0.7306	14.61	1.4598	1.4596	33.8262	2.63194	41.55412	114.617	114.617	26.0017	1490.19	1493.72	16	0.0000e+00
287.744720	65.000	64.510	10.1840	3.714252	4.0853	0.8409	81.0401	0.1551	1.1266	1.0972	21.94	1.4514	1.4511	33.8297	2.61599	41.28365	113.922	113.922	26.0082	1490.14	1493.67	13	0.0000e+00
287.744995	66.000	65.502	10.1519	3.712008	4.0362	0.8900	80.0534	0.1524	1.0867	0.2433	4.87	1.4377	1.4374	33.8365	2.58255	40.72931	112.466	112.466	26.0190	1490.05	1493.62	6	0.0000e+00
