TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
279.774811	32.000	31.761	11.0351	3.781421	4.1130	0.8138	81.5978	0.6923	9.1841	5.0000	100.00	2.1169	2.1168	33.7303	4.38067	70.36534	190.766	190.766	25.7812	1492.49	1494.71	13	0.0000e+00
279.774841	33.000	32.754	10.9850	3.777469	4.1347	0.7924	82.0341	0.5313	6.7698	5.0000	100.00	2.0834	2.0833	33.7366	4.29052	68.84623	186.841	186.841	25.7951	1492.34	1494.64	9	0.0000e+00
279.774902	34.000	33.746	10.9603	3.775356	4.1851	0.7431	83.0468	0.5187	6.5811	5.0000	100.00	2.0566	2.0565	33.7379	4.24250	68.04021	184.750	184.750	25.8006	1492.27	1494.57	10	0.0000e+00
279.774933	35.000	34.739	10.9088	3.770666	4.1934	0.7350	83.2142	0.4392	5.3884	5.0000	100.00	2.0415	2.0414	33.7381	4.20130	67.30551	182.957	182.957	25.8099	1492.11	1494.50	7	0.0000e+00
279.774963	36.000	35.731	10.8807	3.768725	4.1940	0.7344	83.2270	0.5745	7.4178	5.0000	100.00	2.0168	2.0167	33.7442	4.11904	65.95058	179.374	179.374	25.8197	1492.03	1494.44	11	0.0000e+00
279.774994	37.000	36.724	10.8523	3.766528	4.1896	0.7390	83.1374	0.4337	5.3055	5.0000	100.00	1.9912	1.9911	33.7480	4.07586	65.22118	177.494	177.494	25.8277	1491.95	1494.37	9	0.0000e+00
279.775055	38.000	37.716	10.7960	3.761587	4.2239	0.7057	83.8272	0.4149	5.0230	5.0000	100.00	1.9625	1.9624	33.7502	3.97455	63.52402	173.083	173.083	25.8394	1491.77	1494.30	14	0.0000e+00
279.775085	39.000	38.709	10.7247	3.754751	4.2249	0.7051	83.8469	0.3822	4.5336	5.0000	100.00	1.9295	1.9293	33.7472	3.89158	62.10191	169.471	169.471	25.8496	1491.53	1494.23	12	0.0000e+00
279.775116	40.000	39.701	10.6647	3.749256	4.2656	0.6659	84.6661	0.3148	3.5222	5.0000	100.00	1.8945	1.8944	33.7471	3.79575	60.49462	165.299	165.299	25.8601	1491.34	1494.16	9	0.0000e+00
279.775146	41.000	40.694	10.5983	3.743168	4.2995	0.6338	85.3481	0.2491	2.5360	5.0000	100.00	1.8573	1.8572	33.7471	3.67386	58.46843	159.992	159.992	25.8717	1491.12	1494.09	14	0.0000e+00
279.775208	42.000	41.686	10.5969	3.743661	4.3077	0.6262	85.5116	0.2994	3.2912	5.0000	100.00	1.8202	1.8200	33.7528	3.63117	57.78929	158.132	158.132	25.8765	1491.14	1494.02	11	0.0000e+00
279.775238	43.000	42.678	10.5438	3.739367	4.3236	0.6111	85.8316	0.2308	2.2616	5.0000	100.00	1.8040	1.8038	33.7585	3.56748	56.71280	155.359	155.359	25.8902	1490.97	1493.94	10	0.0000e+00
279.775269	44.000	43.671	10.5350	3.738925	4.2654	0.6670	84.6615	0.2555	2.6328	5.0000	100.00	1.7865	1.7863	33.7617	3.53979	56.26303	154.153	154.153	25.8943	1490.96	1493.87	8	0.0000e+00
279.775299	45.000	44.663	10.5336	3.739074	4.3201	0.6144	85.7616	0.2518	2.5763	5.0000	100.00	1.7809	1.7808	33.7641	3.52722	56.06232	153.605	153.605	25.8964	1490.98	1493.81	9	0.0000e+00
279.775330	46.000	45.656	10.5348	3.739574	4.3105	0.6235	85.5686	0.2422	2.4335	5.0000	100.00	1.7768	1.7766	33.7675	3.52000	55.95039	153.291	153.291	25.8988	1491.00	1493.75	10	0.0000e+00
279.775391	47.000	46.648	10.5358	3.740054	4.2928	0.6404	85.2121	0.3440	3.9605	5.0000	100.00	1.7747	1.7745	33.7710	3.51881	55.93389	153.238	153.238	25.9014	1491.02	1493.69	8	0.0000e+00
279.775391	48.000	47.640	10.5384	3.740488	4.3177	0.6166	85.7141	0.2929	3.1936	5.0000	100.00	1.7747	1.7746	33.7725	3.52039	55.96268	153.307	153.307	25.9021	1491.05	1493.63	14	0.0000e+00
279.775452	49.000	48.633	10.5528	3.742860	4.3074	0.6264	85.5068	0.3092	3.4380	5.0000	100.00	1.7766	1.7765	33.7825	3.53263	56.17833	153.839	153.839	25.9075	1491.13	1493.58	13	0.0000e+00
279.775482	50.000	49.625	10.5763	3.746562	4.2912	0.6416	85.1814	0.3112	3.4682	5.0000	100.00	1.7838	1.7837	33.7976	3.56069	56.65855	155.059	155.059	25.9151	1491.25	1493.54	10	0.0000e+00
279.775543	51.000	50.618	10.5920	3.749233	4.2898	0.6429	85.1532	0.2786	2.9789	5.0000	100.00	1.7935	1.7934	33.8094	3.58636	57.09056	156.175	156.175	25.9216	1491.34	1493.49	9	0.0000e+00
279.775696	52.000	51.610	10.5870	3.749019	4.2819	0.6504	84.9930	0.2922	3.1837	5.0000	100.00	1.8009	1.8008	33.8114	3.58208	57.01710	155.988	155.988	25.9241	1491.34	1493.45	8	0.0000e+00
