TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
279.742035	25.000	24.814	10.8818	3.772027	3.9141	1.0145	77.5988	0.6623	8.7340	5.0000	100.00	1.9773	1.9772	33.7810	3.93601	63.03647	171.399	171.399	25.8478	1491.90	1493.20	12	0.0000e+00
279.742065	26.000	25.807	10.8074	3.765618	3.9830	0.9438	78.9838	0.6173	8.0597	5.0000	100.00	1.9261	1.9260	33.7853	3.83730	61.35919	167.102	167.102	25.8644	1491.66	1493.14	9	0.0000e+00
279.742096	27.000	26.799	10.7803	3.763484	4.0045	0.9219	79.4165	0.4994	6.2909	5.0000	100.00	1.8917	1.8916	33.7885	3.79284	60.61430	165.166	165.166	25.8717	1491.58	1493.08	12	0.0000e+00
279.742157	28.000	27.792	10.7529	3.761358	4.0180	0.9084	79.6863	0.5137	6.5059	5.0000	100.00	1.8731	1.8730	33.7921	3.76376	60.11543	163.899	163.899	25.8794	1491.51	1493.03	16	0.0000e+00
279.742218	29.000	28.784	10.7270	3.759091	4.0732	0.8529	80.7977	0.5931	7.6962	5.0000	100.00	1.8684	1.8683	33.7929	3.75569	59.95366	163.548	163.548	25.8846	1491.43	1492.97	11	0.0000e+00
279.742249	30.000	29.777	10.6841	3.755497	4.1479	0.7796	82.2993	0.3769	4.4538	5.0000	100.00	1.8617	1.8616	33.7962	3.73326	59.54190	162.572	162.572	25.8947	1491.30	1492.92	11	0.0000e+00
279.742310	31.000	30.769	10.6681	3.754469	4.1656	0.7620	82.6553	0.3733	4.4000	5.0000	100.00	1.8501	1.8500	33.8003	3.70183	59.02179	161.203	161.203	25.9008	1491.27	1492.87	10	0.0000e+00
279.742340	32.000	31.761	10.6416	3.752388	4.1890	0.7392	83.1265	0.3514	4.0710	5.0000	100.00	1.8384	1.8383	33.8034	3.66157	58.34795	159.450	159.450	25.9079	1491.19	1492.82	13	0.0000e+00
279.742371	33.000	32.754	10.5966	3.748271	4.1690	0.7594	82.7232	0.2941	3.2116	5.0000	100.00	1.8163	1.8161	33.8034	3.57981	56.98997	155.890	155.890	25.9158	1491.05	1492.76	14	0.0000e+00
279.742432	34.000	33.746	10.5467	3.743820	4.1953	0.7337	83.2529	0.3192	3.5874	5.0000	100.00	1.7827	1.7825	33.8045	3.47654	55.28695	151.394	151.394	25.9254	1490.89	1492.71	11	0.0000e+00
279.742462	35.000	34.739	10.5106	3.740691	4.2324	0.6975	83.9983	0.2956	3.2336	5.0000	100.00	1.7414	1.7413	33.8061	3.36198	53.42391	146.406	146.406	25.9329	1490.78	1492.65	15	0.0000e+00
279.742493	36.000	35.731	10.4768	3.737736	4.2477	0.6829	84.3056	0.2991	3.2872	5.0000	100.00	1.7144	1.7143	33.8073	3.31190	52.59032	144.225	144.225	25.9397	1490.68	1492.60	10	0.0000e+00
279.742523	37.000	36.724	10.4618	3.737017	4.2539	0.6770	84.4310	0.3023	3.3341	5.0000	100.00	1.6922	1.6920	33.8135	3.25824	51.72356	141.888	141.888	25.9472	1490.65	1492.55	16	0.0000e+00
279.742584	38.000	37.716	10.4499	3.736439	4.2417	0.6886	84.1859	0.3119	3.4787	5.0000	100.00	1.6833	1.6832	33.8184	3.25286	51.62642	141.654	141.654	25.9531	1490.63	1492.50	14	0.0000e+00
279.742615	39.000	38.709	10.4266	3.734430	4.2251	0.7045	83.8525	0.3105	3.4578	5.0000	100.00	1.6762	1.6760	33.8193	3.22200	51.11123	140.310	140.310	25.9579	1490.56	1492.45	9	0.0000e+00
279.742645	40.000	39.701	10.4109	3.733063	4.1692	0.7598	82.7277	0.3011	3.3163	5.0000	100.00	1.6641	1.6640	33.8196	3.18161	50.45361	138.551	138.551	25.9609	1490.52	1492.40	11	0.0000e+00
279.742676	41.000	40.694	10.3852	3.731004	4.2323	0.6977	83.9959	0.3082	3.4223	5.0000	100.00	1.6467	1.6466	33.8223	3.13380	49.66877	136.469	136.469	25.9674	1490.45	1492.35	15	0.0000e+00
279.742706	42.000	41.686	10.3612	3.729018	4.2385	0.6917	84.1210	0.3009	3.3134	5.0000	100.00	1.6267	1.6265	33.8242	3.07991	48.78987	134.123	134.123	25.9731	1490.38	1492.31	13	0.0000e+00
279.742737	43.000	42.678	10.3480	3.728010	4.2256	0.7040	83.8609	0.2520	2.5807	5.0000	100.00	1.6155	1.6153	33.8258	3.05545	48.38914	133.058	133.058	25.9766	1490.36	1492.26	7	0.0000e+00
279.742767	44.000	43.671	10.3442	3.727864	4.1802	0.7483	82.9484	0.2766	2.9486	5.0000	100.00	1.6067	1.6066	33.8275	3.03758	48.10268	132.280	132.280	25.9786	1490.36	1492.22	15	0.0000e+00
279.742828	45.000	44.663	10.3132	3.725336	4.2337	0.6962	84.0240	0.2697	2.8459	5.0000	100.00	1.5958	1.5956	33.8304	3.00112	47.49426	130.692	130.692	25.9862	1490.27	1492.18	13	0.0000e+00
279.742859	46.000	45.656	10.2875	3.723321	4.2140	0.7151	83.6289	0.2451	2.4766	5.0000	100.00	1.5813	1.5811	33.8335	2.95515	46.74174	128.690	128.690	25.9930	1490.20	1492.13	10	0.0000e+00
279.742889	47.000	46.648	10.2781	3.722747	4.2265	0.7032	83.8789	0.2559	2.6390	5.0000	100.00	1.5657	1.5656	33.8360	2.92685	46.28542	127.458	127.458	25.9966	1490.18	1492.09	13	0.0000e+00
279.742950	48.000	47.640	10.2532	3.720900	4.2302	0.6996	83.9538	0.2626	2.7396	5.0000	100.00	1.5547	1.5545	33.8401	2.89167	45.70559	125.925	125.925	26.0042	1490.12	1492.05	14	0.0000e+00
279.742981	49.000	48.633	10.2320	3.719368	4.2470	0.6836	84.2923	0.2927	3.1898	5.0000	100.00	1.5374	1.5372	33.8439	2.84547	44.95588	123.914	123.914	26.0107	1490.06	1492.01	13	0.0000e+00
279.743042	50.000	49.625	10.2207	3.718580	4.2624	0.6689	84.6007	0.2338	2.3066	4.9309	98.62	1.5267	1.5265	33.8460	2.82141	44.56551	122.866	122.866	26.0144	1490.04	1491.97	15	0.0000e+00
279.743622	51.000	50.618	10.2153	3.718355	4.2910	0.6418	85.1759	0.2155	2.0331	5.0296	100.59	1.5112	1.5111	33.8483	2.79225	44.10027	121.596	121.596	26.0171	1490.04	1491.94	4	0.0000e+00
