TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
302.705383	16.000	15.881	13.6266	4.008088	3.6004	1.3536	71.2909	1.5993	22.7897	2.8424	56.85	3.0846	3.0847	33.5932	6.79555	115.12304	295.898	295.898	25.1775	1500.87	0.00	10	0.0000e+00
302.705414	17.000	16.874	13.6161	4.007113	3.6090	1.3440	71.4622	1.4320	20.2801	2.8099	56.20	3.0789	3.0789	33.5930	6.76758	114.62432	294.681	294.681	25.1794	1500.85	0.00	11	0.0000e+00
302.705444	18.000	17.866	13.5918	4.004801	3.6473	1.3011	72.2325	1.2946	18.2184	2.7666	55.33	3.0660	3.0661	33.5922	6.73165	113.95898	293.117	293.117	25.1838	1500.78	0.00	12	0.0000e+00
302.705475	19.000	18.859	13.5811	4.003997	3.6482	1.3003	72.2508	1.3449	18.9728	2.7211	54.42	3.0510	3.0511	33.5938	6.69443	113.30496	291.496	291.496	25.1873	1500.77	0.00	10	0.0000e+00
302.705505	20.000	19.851	13.5294	3.998968	3.7399	1.1994	74.0961	0.9611	13.2159	2.6297	52.59	3.0334	3.0335	33.5917	6.61963	111.91943	288.240	288.240	25.1962	1500.61	838.88	8	0.0000e+00
302.705536	21.000	20.844	13.5335	3.999673	3.7647	1.1725	74.5930	1.1837	16.5562	2.5984	51.97	3.0006	3.0007	33.5943	6.57719	111.21283	286.392	286.392	25.1974	1500.64	1498.19	8	0.0000e+00
302.705566	22.000	21.836	13.5058	3.997010	3.7659	1.1711	74.6188	0.9308	12.7620	2.5500	51.00	2.9888	2.9888	33.5933	6.53604	110.45373	284.600	284.600	25.2023	1500.57	1500.58	10	0.0000e+00
302.705597	23.000	22.829	13.4056	3.987869	3.7938	1.1413	75.1789	0.7744	10.4161	2.5413	50.83	2.9586	2.9586	33.5953	6.40406	108.00499	278.855	278.855	25.2242	1500.26	1500.58	10	0.0000e+00
302.705627	24.000	23.822	13.2444	3.973087	3.8493	1.0823	76.2944	0.5140	6.5096	2.4728	49.46	2.8642	2.8642	33.5981	6.06431	101.93697	264.063	264.063	25.2588	1499.74	1500.55	10	0.0000e+00
302.705658	25.000	24.814	13.0626	3.956174	3.9001	1.0296	77.3171	0.4554	5.6304	2.4106	48.21	2.7676	2.7676	33.5988	5.82996	97.63403	253.861	253.861	25.2956	1499.15	1500.50	8	0.0000e+00
302.705688	26.000	25.807	13.0001	3.951181	3.9688	0.9584	78.6976	0.4501	5.5508	2.4943	49.89	2.6577	2.6577	33.6064	5.61663	93.94402	244.571	244.571	25.3140	1498.97	1500.44	17	0.0000e+00
302.705750	27.000	26.799	12.9230	3.944700	3.9865	0.9403	79.0535	0.4229	5.1428	2.6455	52.91	2.6086	2.6086	33.6129	5.56387	92.91841	242.274	242.274	25.3343	1498.74	1500.39	9	0.0000e+00
302.705750	28.000	27.791	12.6802	3.921554	4.0545	0.8716	80.4205	0.3392	3.8878	2.2669	45.34	2.5548	2.5547	33.6082	5.31963	88.39095	231.643	231.643	25.3783	1497.93	1500.30	8	0.0000e+00
302.705811	29.000	28.784	12.7015	3.924692	4.0661	0.8600	80.6538	0.3558	4.1372	2.2449	44.90	2.4882	2.4881	33.6188	5.24917	87.26376	228.573	228.573	25.3824	1498.03	1500.22	9	0.0000e+00
302.705841	30.000	29.776	12.4114	3.897294	4.1107	0.8157	81.5521	0.3032	3.3485	2.1905	43.81	2.4461	2.4460	33.6151	5.04277	83.32724	219.590	219.590	25.4359	1497.07	1500.13	7	0.0000e+00
302.705872	31.000	30.769	12.3307	3.890845	4.1075	0.8190	81.4861	0.3038	3.3569	2.1089	42.18	2.3633	2.3632	33.6250	4.84603	79.94572	211.023	211.023	25.4591	1496.82	1500.02	10	0.0000e+00
302.705902	32.000	31.761	12.2670	3.885494	4.1208	0.8058	81.7537	0.2851	3.0771	2.0588	41.18	2.2925	2.2924	33.6301	4.74741	78.21722	206.729	206.729	25.4753	1496.63	1499.92	14	0.0000e+00
302.705933	33.000	32.754	12.1568	3.875798	4.1316	0.7952	81.9713	0.3289	3.7332	2.0256	40.51	2.2419	2.2418	33.6352	4.62416	76.01305	201.363	201.363	25.5003	1496.27	1499.81	13	0.0000e+00
302.705963	34.000	33.746	12.0963	3.870603	4.1399	0.7870	82.1392	0.2761	2.9408	1.9950	39.90	2.2093	2.2092	33.6389	4.56050	74.87366	198.591	198.591	25.5146	1496.09	1499.70	11	0.0000e+00
302.705994	35.000	34.739	12.0126	3.863027	4.1396	0.7874	82.1324	0.2765	2.9473	1.9389	38.78	2.1814	2.1812	33.6405	4.48014	73.42578	195.093	195.093	25.5317	1495.82	1499.59	9	0.0000e+00
302.706024	36.000	35.731	11.9868	3.860852	4.1528	0.7745	82.3975	0.2560	2.6394	2.5092	50.18	2.1594	2.1593	33.6422	4.44075	72.74171	193.378	193.378	25.5380	1495.75	1499.49	9	0.0000e+00
302.706055	37.000	36.724	11.9460	3.857665	4.1525	0.7748	82.3909	0.2377	2.3652	2.6399	52.80	2.1420	2.1419	33.6477	4.40337	72.07028	191.750	191.750	25.5499	1495.63	1499.39	8	0.0000e+00
302.706085	38.000	37.716	11.7603	3.840278	4.1423	0.7848	82.1867	0.2235	2.1525	1.8064	36.13	2.1072	2.1071	33.6458	4.25565	69.38072	185.320	185.320	25.5832	1495.01	1499.27	11	0.0000e+00
302.706146	39.000	38.709	11.6758	3.833541	3.9146	1.0149	77.6072	0.2051	1.8766	1.7457	34.91	2.0420	2.0418	33.6562	4.11316	66.94250	179.115	179.115	25.6069	1494.75	1499.17	9	0.0000e+00
302.706177	40.000	39.701	11.5253	3.820275	3.6999	1.2432	73.2903	0.2009	1.8134	2.3293	46.59	1.9922	1.9921	33.6625	3.93279	63.80604	171.262	171.262	25.6397	1494.25	1499.04	10	0.0000e+00
302.706207	41.000	40.693	11.3993	3.809418	3.6829	1.2617	72.9481	0.1906	1.6590	2.2035	44.07	1.9285	1.9283	33.6701	3.78090	61.18106	164.649	164.649	25.6687	1493.84	1498.92	12	0.0000e+00
302.706238	42.000	41.686	11.3025	3.801217	3.6643	1.2824	72.5746	0.1752	1.4281	1.5825	31.65	1.8756	1.8754	33.6771	3.67675	59.37596	160.114	160.114	25.6918	1493.53	1498.79	10	0.0000e+00
302.706268	43.000	42.678	11.2498	3.796975	3.6350	1.3148	71.9853	0.1769	1.4529	1.5305	30.61	1.8419	1.8417	33.6829	3.60153	58.09782	156.839	156.839	25.7059	1493.37	1498.67	9	0.0000e+00
302.706299	44.000	43.671	11.2465	3.796948	3.6340	1.3159	71.9664	0.1688	1.3327	1.4996	29.99	1.8228	1.8226	33.6852	3.58750	57.86828	156.227	156.227	25.7083	1493.37	1498.55	9	0.0000e+00
302.706329	45.000	44.663	11.2352	3.796178	3.6319	1.3182	71.9245	0.1677	1.3150	1.8957	37.91	1.8165	1.8163	33.6875	3.57605	57.67064	155.729	155.729	25.7122	1493.35	1498.42	8	0.0000e+00
302.706360	46.000	45.655	11.1903	3.792454	3.6414	1.3077	72.1139	0.1705	1.3582	1.7893	35.79	1.8077	1.8075	33.6913	3.53871	57.01547	154.103	154.103	25.7233	1493.22	1498.31	9	0.0000e+00
302.706390	47.000	46.648	11.0982	3.784543	3.6662	1.2801	72.6130	0.1639	1.2581	2.0584	41.17	1.7877	1.7875	33.6969	3.46597	55.73587	150.936	150.936	25.7442	1492.92	1498.20	10	0.0000e+00
302.706421	48.000	47.640	11.0378	3.779750	3.6812	1.2635	72.9153	0.1705	1.3569	1.5820	31.64	1.7596	1.7593	33.7042	3.39713	54.56116	147.939	147.939	25.7608	1492.73	1498.09	13	0.0000e+00
302.706451	49.000	48.633	10.9975	3.776669	3.6944	1.2490	73.1795	0.1579	1.1691	1.5214	30.43	1.7351	1.7349	33.7102	3.34988	53.75792	145.881	145.881	25.7726	1492.62	1497.98	13	0.0000e+00
302.706512	50.000	49.625	10.9359	3.771772	3.7169	1.2243	73.6335	0.1564	1.1453	1.1993	23.99	1.7138	1.7136	33.7176	3.29045	52.73736	143.293	143.293	25.7894	1492.42	1497.87	16	0.0000e+00
302.706543	51.000	50.617	10.8781	3.767147	3.7559	1.1819	74.4171	0.1522	1.0824	1.1578	23.16	1.6946	1.6943	33.7244	3.23894	51.84955	141.050	141.050	25.8050	1492.24	1497.75	7	0.0000e+00
302.706543	52.000	51.610	10.8562	3.765459	3.7617	1.1757	74.5335	0.1507	1.0599	1.1036	22.07	1.6864	1.6862	33.7272	3.22240	51.56157	140.330	140.330	25.8111	1492.19	1497.65	5	0.0000e+00
302.706573	53.000	52.602	10.8517	3.765281	3.7611	1.1763	74.5212	0.1536	1.1036	1.0131	20.26	1.6784	1.6782	33.7291	3.20993	51.35769	139.786	139.786	25.8134	1492.19	1497.55	8	0.0000e+00
302.706635	54.000	53.594	10.8520	3.765570	3.7672	1.1697	74.6445	0.1579	1.1691	0.9816	19.63	1.6698	1.6695	33.7313	3.19586	51.13360	139.173	139.173	25.8151	1492.21	1497.44	13	0.0000e+00
302.706665	55.000	54.587	10.8297	3.763836	3.7807	1.1552	74.9154	0.1550	1.1247	1.5045	30.09	1.6629	1.6627	33.7341	3.17556	50.78543	138.289	138.289	25.8213	1492.15	1497.35	15	0.0000e+00
302.706696	56.000	55.579	10.8075	3.762093	3.7928	1.1423	75.1586	0.1513	1.0688	0.8753	17.51	1.6561	1.6559	33.7367	3.15362	50.41144	137.334	137.334	25.8273	1492.09	1497.25	6	0.0000e+00
302.706696	57.000	56.572	10.7647	3.758609	3.7947	1.1402	75.1977	0.1482	1.0227	1.7516	35.03	1.6510	1.6508	33.7410	3.13216	50.02375	136.400	136.400	25.8381	1491.96	1497.16	5	0.0000e+00
302.706726	58.000	57.564	10.7339	3.756134	3.7976	1.1371	75.2556	0.1514	1.0717	1.1887	23.77	1.6398	1.6396	33.7441	3.09744	49.43771	134.888	134.888	25.8460	1491.88	1497.07	11	0.0000e+00
302.706757	59.000	58.556	10.7319	3.756251	3.8145	1.1191	75.5949	0.1615	1.2223	1.2037	24.07	1.6283	1.6281	33.7468	3.08406	49.22300	134.305	134.305	25.8484	1491.89	1496.98	18	0.0000e+00
302.706818	60.000	59.549	10.6549	3.750078	3.8581	1.0730	76.4711	0.1541	1.1118	1.5719	31.44	1.6094	1.6091	33.7556	3.01890	48.10591	131.468	131.468	25.8689	1491.64	1496.90	15	0.0000e+00
302.706848	61.000	60.541	10.6003	3.745869	3.8934	1.0360	77.1817	0.1470	1.0047	1.9195	38.39	1.5944	1.5941	33.7635	2.97443	47.34417	129.531	129.531	25.8846	1491.47	1496.81	7	0.0000e+00
302.706879	62.000	61.533	10.4666	3.734853	3.9251	1.0032	77.8185	0.1576	1.1639	0.6009	12.02	1.5818	1.5816	33.7762	2.91584	46.28197	126.981	126.981	25.9178	1491.03	1496.72	5	0.0000e+00
302.706940	63.000	62.526	10.3737	3.727765	3.9394	0.9884	78.1061	0.1550	1.1244	0.5341	10.68	1.5450	1.5447	33.7905	2.81258	44.55760	122.484	122.484	25.9450	1490.73	1496.62	10	0.0000e+00
302.707062	64.000	63.518	10.3178	3.724067	3.9004	1.0289	77.3218	0.1488	1.0314	0.4854	9.71	1.5007	1.5004	33.8048	2.73134	43.22211	118.946	118.946	25.9658	1490.57	1496.53	8	0.0000e+00
302.707123	65.000	64.510	10.3076	3.723557	3.8440	1.0879	76.1886	0.1548	1.1227	0.4499	9.00	1.4832	1.4829	33.8087	2.69907	42.70314	117.540	117.540	25.9706	1490.55	1496.43	12	0.0000e+00
302.707153	66.000	65.502	10.2929	3.722588	3.8135	1.1201	75.5761	0.1480	1.0196	0.8234	16.47	1.4759	1.4756	33.8121	2.67692	42.34016	116.576	116.576	25.9758	1490.52	1496.35	12	0.0000e+00
302.707184	67.000	66.495	10.2438	3.718578	3.7320	1.2076	73.9360	0.1470	1.0043	0.1705	3.41	1.4690	1.4687	33.8169	2.64998	41.87054	115.402	115.402	25.9880	1490.37	1496.26	4	0.0000e+00
