TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
279.826660	20.000	19.851	11.3451	3.809005	3.7466	1.1921	74.2309	1.5201	21.6018	2.9051	58.10	2.2451	2.2450	33.7245	4.39911	71.12768	191.564	191.564	25.7204	1493.37	780.08	9	0.0000e+00
279.826691	21.000	20.844	11.3840	3.814313	3.7576	1.1802	74.4510	1.3594	19.1916	2.8957	57.91	2.1292	2.1291	33.7408	4.41781	71.49693	192.376	192.376	25.7260	1493.54	1527.64	8	0.0000e+00
279.826721	22.000	21.836	11.2047	3.797289	3.7693	1.1675	74.6861	1.1480	16.0200	2.9108	58.22	2.0579	2.0578	33.7364	4.08712	65.89036	177.979	177.979	25.7552	1492.93	1493.14	13	0.0000e+00
279.826752	23.000	22.829	11.2218	3.800169	3.8687	1.0620	76.6844	0.9601	13.2016	3.1966	63.93	1.9941	1.9940	33.7487	4.05921	65.46986	176.762	176.762	25.7617	1493.02	1493.14	7	0.0000e+00
279.826782	24.000	23.821	10.9450	3.773036	3.9641	0.9630	78.6040	1.0514	14.5708	2.7911	55.82	1.9670	1.9669	33.7333	3.84460	61.63720	167.423	167.423	25.7995	1492.05	1493.10	7	0.0000e+00
279.826813	25.000	24.814	10.9653	3.776571	3.9783	0.9486	78.8885	1.1582	16.1733	2.6488	52.98	1.8568	1.8567	33.7493	3.66149	58.73286	159.447	159.447	25.8083	1492.15	1493.06	9	0.0000e+00
279.826843	26.000	25.806	10.8353	3.763731	3.9643	0.9628	78.6076	1.0689	14.8339	2.8642	57.28	1.8343	1.8342	33.7406	3.57436	57.17295	155.656	155.656	25.8247	1491.70	1493.01	10	0.0000e+00
279.826874	27.000	26.799	10.7869	3.760399	3.9823	0.9445	78.9685	0.7749	10.4228	2.5941	51.88	1.7952	1.7950	33.7515	3.48778	55.73442	151.885	151.885	25.8417	1491.56	1492.96	9	0.0000e+00
279.826904	28.000	27.791	10.6110	3.743705	4.0445	0.8817	80.2192	0.7041	9.3621	2.2659	45.32	1.7551	1.7550	33.7464	3.33739	53.12849	145.339	145.339	25.8687	1490.95	1492.90	10	0.0000e+00
279.826935	29.000	28.784	10.6036	3.743996	4.0529	0.8732	80.3886	0.7574	10.1604	2.7783	55.57	1.7039	1.7038	33.7558	3.26378	51.95082	142.133	142.133	25.8774	1490.95	1492.83	14	0.0000e+00
279.826965	30.000	29.776	10.5177	3.736693	4.0935	0.8328	81.2063	0.5816	7.5242	2.8657	57.31	1.6836	1.6834	33.7615	3.20872	50.98206	139.736	139.736	25.8968	1490.67	1492.76	8	0.0000e+00
279.826996	31.000	30.769	10.4793	3.733523	4.1560	0.7714	82.4612	0.6421	8.4322	2.7397	54.79	1.6674	1.6672	33.7648	3.17231	50.36281	138.151	138.151	25.9060	1490.55	1492.69	8	0.0000e+00
279.827026	32.000	31.761	10.5146	3.737236	4.1533	0.7740	82.4069	0.6765	8.9481	2.7898	55.80	1.6520	1.6518	33.7689	3.16288	50.25250	137.739	137.739	25.9032	1490.70	1492.63	8	0.0000e+00
279.827057	33.000	32.754	10.4488	3.731573	4.1700	0.7577	82.7432	0.4813	6.0193	2.0155	40.31	1.6492	1.6491	33.7726	3.14334	49.87248	136.889	136.889	25.9175	1490.49	1492.56	7	0.0000e+00
279.827087	34.000	33.746	10.4375	3.730887	4.1657	0.7619	82.6563	0.5908	7.6621	2.3588	47.18	1.6377	1.6375	33.7757	3.10988	49.33052	135.431	135.431	25.9219	1490.47	1492.50	13	0.0000e+00
279.827118	35.000	34.739	10.4727	3.734268	4.1784	0.7496	82.9121	0.5712	7.3673	2.7996	55.99	1.6313	1.6312	33.7766	3.11519	49.45255	135.662	135.662	25.9165	1490.61	1492.44	11	0.0000e+00
279.827148	36.000	35.731	10.4136	3.729374	4.2068	0.7221	83.4828	0.4501	5.5513	2.1527	43.05	1.6278	1.6276	33.7817	3.08731	48.94911	134.448	134.448	25.9307	1490.42	1492.39	10	0.0000e+00
279.827179	37.000	36.724	10.4135	3.729644	4.2182	0.7111	83.7133	0.4100	4.9506	1.8061	36.12	1.6210	1.6208	33.7841	3.07302	48.72329	133.826	133.826	25.9326	1490.44	1492.33	7	0.0000e+00
279.827209	38.000	37.716	10.4169	3.730193	4.2143	0.7149	83.6346	0.4908	6.1622	1.9896	39.79	1.6150	1.6148	33.7861	3.05753	48.48170	133.151	133.151	25.9336	1490.47	1492.28	13	0.0000e+00
279.827240	39.000	38.708	10.4223	3.730981	4.2153	0.7139	83.6554	0.4607	5.7107	1.7085	34.17	1.6102	1.6100	33.7885	3.04913	48.35490	132.785	132.785	25.9346	1490.51	1492.24	10	0.0000e+00
279.827271	40.000	39.701	10.4290	3.731796	4.2216	0.7079	83.7810	0.4570	5.6554	1.6702	33.40	1.6033	1.6031	33.7900	3.02588	47.99362	131.772	131.772	25.9346	1490.55	1492.19	10	0.0000e+00
279.827301	41.000	40.693	10.3967	3.729542	4.2511	0.6797	84.3743	0.3414	3.9213	2.7191	54.38	1.5992	1.5990	33.7969	3.00161	47.57761	130.715	130.715	25.9456	1490.46	1492.15	6	0.0000e+00
279.827332	42.000	41.686	10.3848	3.728846	4.2561	0.6748	84.4759	0.3837	4.5554	1.9635	39.27	1.5836	1.5834	33.8005	2.93908	46.57553	127.992	127.992	25.9505	1490.44	1492.11	10	0.0000e+00
279.827362	43.000	42.678	10.3756	3.728158	4.2508	0.6799	84.3685	0.3869	4.6040	1.4875	29.75	1.5658	1.5656	33.8017	2.91763	46.22677	127.058	127.058	25.9530	1490.43	1492.07	11	0.0000e+00
279.827393	44.000	43.671	10.3830	3.728936	4.2633	0.6680	84.6204	0.3606	4.2084	1.9925	39.85	1.5559	1.5557	33.8022	2.90435	46.02394	126.479	126.479	25.9522	1490.47	1492.03	8	0.0000e+00
279.827423	45.000	44.663	10.3392	3.725507	4.2960	0.6371	85.2767	0.2450	2.4743	1.4104	28.21	1.5546	1.5544	33.8079	2.87957	45.58972	125.400	125.400	25.9642	1490.34	1492.00	6	0.0000e+00
279.827423	46.000	45.655	10.3363	3.725484	4.2961	0.6369	85.2802	0.3105	3.4568	1.3571	27.14	1.5406	1.5405	33.8099	2.83723	44.91719	123.556	123.556	25.9662	1490.34	1491.96	13	0.0000e+00
279.827484	47.000	46.648	10.3357	3.725558	4.2985	0.6347	85.3281	0.3014	3.3208	1.3266	26.53	1.5291	1.5290	33.8108	2.82886	44.78427	123.192	123.192	25.9671	1490.36	1491.93	10	0.0000e+00
279.827515	48.000	47.640	10.3201	3.724329	4.3063	0.6273	85.4852	0.2631	2.7460	1.2689	25.38	1.5272	1.5270	33.8124	2.82200	44.66119	122.893	122.893	25.9710	1490.32	1491.89	6	0.0000e+00
279.827545	49.000	48.632	10.3158	3.724116	4.3095	0.6244	85.5483	0.2807	3.0104	1.7633	35.27	1.5224	1.5222	33.8139	2.80472	44.38393	122.140	122.140	25.9729	1490.33	1491.86	13	0.0000e+00
279.827606	50.000	49.625	10.3035	3.723267	4.3094	0.6244	85.5475	0.2475	2.5126	1.1752	23.50	1.5153	1.5152	33.8163	2.79132	44.16085	121.557	121.557	25.9769	1490.30	1491.83	15	0.0000e+00
279.827759	51.000	50.617	10.2582	3.719948	4.3097	0.6242	85.5527	0.1953	1.7301	1.1109	22.22	1.5019	1.5018	33.8245	2.74704	43.41968	119.628	119.628	25.9911	1490.17	1491.80	5	0.0000e+00
