TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
284.785858	20.000	19.851	12.4716	3.904042	4.1265	0.8002	81.8686	0.5037	6.3551	2.6855	53.71	2.5641	2.5641	33.6302	5.50063	91.01447	239.525	239.525	25.4357	1497.12	826.31	10	0.0000e+00
284.785919	21.000	20.844	12.4025	3.897616	4.1188	0.8078	81.7143	0.4306	5.2589	2.6323	52.65	2.5378	2.5378	33.6300	5.43728	89.83662	236.767	236.767	25.4489	1496.91	1458.80	8	0.0000e+00
284.785950	22.000	21.836	12.3604	3.893903	4.1371	0.7898	82.0830	0.4336	5.3033	2.8011	56.02	2.5148	2.5148	33.6316	5.38634	88.91769	234.549	234.549	25.4583	1496.78	1497.01	11	0.0000e+00
284.785980	23.000	22.829	12.2703	3.885942	4.1523	0.7750	82.3874	0.3588	4.1824	2.5294	50.59	2.4890	2.4889	33.6353	5.29294	87.21380	230.483	230.483	25.4785	1496.50	1496.99	11	0.0000e+00
284.786041	24.000	23.822	12.1725	3.877138	4.1681	0.7596	82.7048	0.5927	7.6905	2.4833	49.67	2.4458	2.4458	33.6378	5.21664	85.78283	227.162	227.162	25.4990	1496.18	1496.96	10	0.0000e+00
284.786072	25.000	24.814	11.9730	3.858353	4.1892	0.7391	83.1297	0.3555	4.1332	2.4310	48.62	2.4250	2.4249	33.6351	5.11739	83.79990	222.844	222.844	25.5347	1495.51	1496.91	10	0.0000e+00
284.786133	26.000	25.807	12.0491	3.867165	4.1802	0.7478	82.9484	0.4644	5.7662	2.3847	47.69	2.3832	2.3832	33.6515	5.04524	82.75683	219.698	219.698	25.5331	1495.81	1496.86	12	0.0000e+00
284.786163	27.000	26.799	11.7610	3.840179	4.1951	0.7334	83.2491	0.4808	6.0120	2.5632	51.26	2.3499	2.3499	33.6490	4.87755	79.52262	212.402	212.402	25.5852	1494.83	1496.81	11	0.0000e+00
284.786224	28.000	27.791	11.6388	3.829842	4.2088	0.7202	83.5235	0.5208	6.6119	2.2708	45.42	2.2620	2.2619	33.6582	4.70699	76.54768	204.975	204.975	25.6151	1494.44	1496.73	13	0.0000e+00
284.786255	29.000	28.784	11.6229	3.829279	4.2405	0.6898	84.1604	0.3312	3.7687	2.2457	44.91	2.2219	2.2218	33.6668	4.68080	76.09992	203.834	203.834	25.6248	1494.41	1496.64	10	0.0000e+00
284.786316	30.000	29.776	11.5263	3.820659	4.2711	0.6606	84.7759	0.3136	3.5042	2.1804	43.61	2.2074	2.2073	33.6696	4.62828	75.09393	201.548	201.548	25.6448	1494.10	1496.57	8	0.0000e+00
284.786377	31.000	30.769	11.4998	3.819134	4.2801	0.6521	84.9582	0.2755	2.9331	2.9916	59.83	2.1863	2.1862	33.6783	4.57502	74.19222	199.228	199.228	25.6565	1494.03	1496.49	11	0.0000e+00
284.786377	32.000	31.761	11.4299	3.814075	4.2630	0.6683	84.6146	0.3377	3.8654	2.4376	48.75	2.1762	2.1761	33.6919	4.55499	73.76434	198.355	198.355	25.6798	1493.82	1496.40	9	0.0000e+00
284.786438	33.000	32.754	11.3870	3.811100	4.2330	0.6969	84.0109	0.4715	5.8724	2.3188	46.38	2.1630	2.1629	33.7013	4.51503	73.05539	196.614	196.614	25.6950	1493.70	1496.32	11	0.0000e+00
284.786499	34.000	33.746	11.2591	3.800523	4.2150	0.7142	83.6491	0.3716	4.3742	1.9961	39.92	2.1253	2.1253	33.7134	4.37736	70.64073	190.620	190.620	25.7278	1493.29	1496.23	8	0.0000e+00
284.786530	35.000	34.739	11.0737	3.783788	4.2229	0.7066	83.8078	0.3176	3.5636	1.9345	38.69	2.0942	2.0941	33.7170	4.25222	68.35430	185.173	185.173	25.7640	1492.66	1496.14	7	0.0000e+00
284.786591	36.000	35.731	10.9876	3.776848	4.2007	0.7280	83.3612	0.3029	3.3436	1.8930	37.86	2.0194	2.0193	33.7268	4.12149	66.13380	179.481	179.481	25.7871	1492.39	1496.04	6	0.0000e+00
284.786621	37.000	36.724	10.9622	3.775250	4.2265	0.7031	83.8800	0.3387	3.8800	1.8419	36.84	1.9794	1.9793	33.7338	3.99576	64.08394	174.005	174.005	25.7971	1492.32	1495.94	14	0.0000e+00
284.786682	38.000	37.716	10.8500	3.765290	4.2397	0.6905	84.1461	0.2762	2.9425	1.8067	36.13	1.9287	1.9286	33.7374	3.87333	61.97338	168.676	168.676	25.8198	1491.95	1495.83	13	0.0000e+00
284.786713	39.000	38.709	10.7758	3.758826	4.2464	0.6841	84.2797	0.2705	2.8571	1.7577	35.15	1.8942	1.8941	33.7408	3.78282	60.43006	164.735	164.735	25.8356	1491.71	1495.73	8	0.0000e+00
284.786743	40.000	39.701	10.7607	3.757758	4.2529	0.6779	84.4101	0.2203	2.1044	1.6954	33.91	1.8694	1.8692	33.7436	3.74359	59.78490	163.026	163.026	25.8405	1491.67	1495.63	12	0.0000e+00
284.786835	41.000	40.693	10.6952	3.752104	4.2542	0.6767	84.4357	0.2548	2.6221	2.0037	40.07	1.8475	1.8474	33.7471	3.67836	58.66238	160.186	160.186	25.8548	1491.46	1495.53	10	0.0000e+00
284.786835	42.000	41.686	10.6295	3.746527	4.2757	0.6563	84.8691	0.2218	2.1263	1.6223	32.45	1.8209	1.8208	33.7514	3.57244	56.89410	155.574	155.574	25.8697	1491.25	1495.43	8	0.0000e+00
284.786865	43.000	42.678	10.6169	3.745639	4.2756	0.6563	84.8676	0.2182	2.0734	1.9667	39.33	1.7973	1.7971	33.7538	3.53462	56.27715	153.927	153.927	25.8737	1491.23	1495.32	8	0.0000e+00
284.786957	44.000	43.671	10.6279	3.746867	4.2732	0.6586	84.8197	0.2012	1.8174	2.0195	40.39	1.7852	1.7851	33.7554	3.53714	56.33120	154.037	154.037	25.8731	1491.28	1495.24	7	0.0000e+00
284.786987	45.000	44.663	10.6157	3.745897	4.2756	0.6563	84.8673	0.2059	1.8879	1.4703	29.41	1.7825	1.7823	33.7565	3.52298	56.09142	153.420	153.420	25.8761	1491.26	1495.15	8	0.0000e+00
284.787018	46.000	45.655	10.6163	3.746124	4.2741	0.6578	84.8367	0.2798	2.9969	1.4075	28.15	1.7765	1.7763	33.7579	3.51430	55.95444	153.042	153.042	25.8771	1491.28	1495.06	11	0.0000e+00
284.787079	47.000	46.648	10.6107	3.745995	4.2738	0.6580	84.8314	0.2059	1.8888	1.3743	27.49	1.7709	1.7708	33.7613	3.49487	55.63954	152.196	152.196	25.8808	1491.28	1494.98	7	0.0000e+00
284.787109	48.000	47.640	10.5713	3.743331	4.2632	0.6681	84.6174	0.2164	2.0456	1.2993	25.99	1.7629	1.7627	33.7706	3.44737	54.84026	150.127	150.127	25.8949	1491.17	1494.90	9	0.0000e+00
284.787140	49.000	48.633	10.5462	3.741424	4.2619	0.6694	84.5915	0.2181	2.0718	1.2465	24.93	1.7374	1.7372	33.7743	3.37216	53.61593	146.852	146.852	25.9022	1491.10	1494.83	11	0.0000e+00
284.787231	50.000	49.625	10.5185	3.739568	4.2256	0.7040	83.8620	0.2039	1.8580	1.2150	24.30	1.7140	1.7138	33.7809	3.33187	52.94592	145.097	145.097	25.9122	1491.02	1494.75	8	0.0000e+00
284.787262	51.000	50.617	10.4914	3.737489	4.2299	0.6999	83.9478	0.2172	2.0587	1.1599	23.20	1.7003	1.7001	33.7846	3.27428	52.00184	142.589	142.589	25.9198	1490.95	1494.67	10	0.0000e+00
284.787292	52.000	51.610	10.4742	3.736146	4.2268	0.7029	83.8852	0.2114	1.9717	1.1048	22.10	1.6796	1.6794	33.7866	3.24591	51.53294	141.353	141.353	25.9244	1490.91	1494.60	9	0.0000e+00
284.787354	53.000	52.602	10.4713	3.736050	4.2325	0.6974	84.0002	0.1799	1.4983	1.0650	21.30	1.6750	1.6748	33.7878	3.24077	51.44829	141.130	141.130	25.9258	1490.91	1494.53	11	0.0000e+00
284.787384	54.000	53.594	10.4441	3.733948	4.2434	0.6870	84.2198	0.1747	1.4201	1.0170	20.34	1.6659	1.6657	33.7915	3.20078	50.78487	139.388	139.388	25.9335	1490.84	1494.46	7	0.0000e+00
284.787415	55.000	54.587	10.4094	3.731147	4.2606	0.6706	84.5656	0.1736	1.4044	0.9490	18.98	1.6555	1.6553	33.7951	3.15194	49.97358	137.261	137.261	25.9423	1490.74	1494.39	7	0.0000e+00
284.787476	56.000	55.579	10.4146	3.731842	4.2599	0.6712	84.5518	0.2205	2.1077	0.9219	18.44	1.6399	1.6397	33.7968	3.12754	49.59277	136.199	136.199	25.9428	1490.77	1494.33	11	0.0000e+00
284.787537	57.000	56.572	10.3845	3.729605	4.2800	0.6522	84.9547	0.1719	1.3783	0.8741	17.48	1.6320	1.6318	33.8018	3.09830	49.09888	134.925	134.925	25.9518	1490.69	1494.27	7	0.0000e+00
284.787537	58.000	57.564	10.3654	3.728349	4.2834	0.6489	85.0248	0.1628	1.2423	1.4700	29.40	1.6209	1.6207	33.8064	3.05476	48.39032	133.029	133.029	25.9588	1490.64	1494.21	6	0.0000e+00
284.787598	59.000	58.556	10.3606	3.728047	4.2795	0.6526	84.9460	0.1745	1.4180	0.7285	14.57	1.6045	1.6044	33.8074	3.03400	48.05673	132.125	132.125	25.9604	1490.64	1494.14	8	0.0000e+00
284.787659	60.000	59.549	10.3501	3.727369	4.2789	0.6533	84.9326	0.1568	1.1520	0.7301	14.60	1.5938	1.5936	33.8099	3.00397	47.57096	130.817	130.817	25.9641	1490.62	1494.08	10	0.0000e+00
284.787689	61.000	60.541	10.2803	3.721622	4.2712	0.6605	84.7785	0.1534	1.1007	0.6664	13.33	1.5801	1.5799	33.8163	2.93803	46.45878	127.946	127.946	25.9812	1490.40	1494.02	7	0.0000e+00
284.787720	62.000	61.533	10.2568	3.720080	4.2604	0.6708	84.5610	0.1679	1.3184	0.9600	19.20	1.5498	1.5496	33.8222	2.84397	44.95005	123.850	123.850	25.9898	1490.34	1493.97	12	0.0000e+00
284.787811	63.000	62.526	10.2459	3.719363	4.2352	0.6948	84.0547	0.2720	2.8799	0.5841	11.68	1.5271	1.5269	33.8247	2.81793	44.52868	122.716	122.716	25.9936	1490.32	1493.91	9	0.0000e+00
284.787842	64.000	63.518	10.1916	3.714968	4.2222	0.7073	83.7936	0.1456	0.9840	1.1201	22.40	1.5167	1.5165	33.8303	2.77935	43.86914	121.036	121.036	26.0073	1490.15	1493.85	8	0.0000e+00
284.787872	65.000	64.510	10.1684	3.713407	4.2126	0.7165	83.5999	0.1502	1.0529	0.7752	15.50	1.4961	1.4959	33.8357	2.72035	42.91759	118.466	118.466	26.0155	1490.09	1493.79	15	0.0000e+00
284.787933	66.000	65.502	10.1359	3.710935	4.1866	0.7416	83.0771	0.1505	1.0581	0.4281	8.56	1.4786	1.4784	33.8405	2.68886	42.39231	117.095	117.095	26.0248	1489.99	1493.73	10	0.0000e+00
284.787964	67.000	66.495	10.0458	3.703860	4.1627	0.7648	82.5977	0.1523	1.0845	0.3829	7.66	1.4640	1.4638	33.8525	2.61224	41.10748	113.759	113.759	26.0494	1489.70	1493.68	8	0.0000e+00
284.787994	68.000	67.487	9.9724	3.698123	4.1277	0.7990	81.8940	0.1486	1.0291	1.3647	27.29	1.4270	1.4267	33.8623	2.50019	39.28321	108.879	108.879	26.0695	1489.47	1493.61	9	0.0000e+00
284.788086	69.000	68.479	9.9132	3.693757	4.1580	0.7694	82.5014	0.1476	1.0138	1.1312	22.62	1.3921	1.3918	33.8729	2.44364	38.35031	106.417	106.417	26.0878	1489.28	1493.55	11	0.0000e+00
284.788116	70.000	69.472	9.7205	3.678263	4.1382	0.7888	82.1041	0.1464	0.9962	2.1431	42.86	1.3510	1.3508	33.8951	2.27991	35.63400	99.288	99.288	26.1373	1488.63	1493.48	5	0.0000e+00
284.788116	71.000	70.464	9.6339	3.671385	4.0790	0.8471	80.9138	0.1468	1.0019	2.9247	58.49	1.3254	1.3251	33.9058	2.19513	34.24607	95.596	95.596	26.1600	1488.34	1493.42	7	0.0000e+00
